"municpality","corruption","council.age","margin","reelected","transfers","poverty"
2701407,83.3333313465118,14,29.3360004425049,0,41.5600031614304,78.4160003662109
2701902,33.3333343267441,13,1.69599997997284,1,49.7000008821487,79.338996887207
2702504,66.6666686534882,11,6.90199995040894,0,32.7999979257584,73.9489974975586
2702900,33.3333343267441,5,35.5919990539551,0,49.1600036621094,81.9189987182617
2703502,50,NA,7.34999990463257,0,38.8099998235703,78.4899978637695
2703601,71.4285731315613,1,19.4090003967285,0,NA,73.4029998779297
2703759,25,5,32.3919982910156,1,43.4300005435944,NA
2704203,40.0000005960464,18,11.9200000762939,0,65.0400042533875,82.4199981689453
2705200,33.3333343267441,14,46.4160003662109,1,46.8700021505356,72.9899978637695
2705804,66.6666686534882,1,53.8120002746582,0,42.9299980401993,82.6959991455078
2705903,14.2857149243355,1,9.36600017547607,0,38.2999986410141,84.2850036621094
2707206,44.4444447755814,9,9.14999961853027,0,39.6699994802475,89.3310012817383
2707909,83.3333313465118,8,0.0989999994635582,0,43.5999989509583,69.4509963989258
2708204,37.5,5,20.3899993896484,1,34.6599996089935,80.9039993286133
2708956,85.7142865657806,8,31.07200050354,1,54.2999982833862,86.4440002441406
2709004,20.0000002980232,NA,1.68499994277954,0,42.6100015640259,78.3919982910156
2709152,50,15,31.007999420166,1,24.8999997973442,73.4680023193359
2709202,75,1,8.82800006866455,0,47.1699982881546,88.2740020751953
2709301,22.2222223877907,NA,0.75900000333786,1,80.4199934005737,68.6969985961914
2800308,25,13,53.3320007324219,1,66.4600014686584,29.6009998321533
2800670,14.2857149243355,13,4.96500015258789,0,61.5199983119965,66.8929977416992
2801306,33.3333343267441,17,62.7000007629395,0,NA,71.5090026855469
2801702,0,10,9.69499969482422,0,40.9499973058701,73.9509963989258
2802007,80.0000011920929,13,79.9779968261719,0,23.8900005817413,68.9800033569336
2802601,0,13,7.64200019836426,1,24.5499983429909,68.4879989624023
2803203,0,12,3.24000000953674,0,33.9100003242493,65.8489990234375
2803708,50,10,15.0979995727539,0,38.6799991130829,64.3830032348633
2803906,25,11,15.8879995346069,0,37.5299990177155,62.5340003967285
2804607,25,NA,17.548999786377,1,56.139999628067,66.2519989013672
2804805,16.666667163372,2,21.6650009155273,1,58.7099969387054,49.1319999694824
2805109,50,8,0.453000009059906,0,45.1700031757355,73.4209976196289
2805208,25,11,26.7210006713867,0,34.689998626709,66.2080001831055
2805406,28.571429848671,8,9.14299964904785,0,41.0799980163574,82.3489990234375
2805802,0,10,16.07200050354,0,40.4399991035461,74.536003112793
2805901,25,13,32.4720001220703,0,38.1600022315979,66.4800033569336
2806008,12.5,11,16.6940002441406,1,45.6900000572205,57.8409996032715
2806404,20.0000002980232,13,5.75400018692017,1,34.4700008630753,73.9089965820312
2806800,0,12,18.6609992980957,0,43.1100010871887,63.484001159668
2807006,0,12,100,1,26.6499996185303,74.2170028686523
2900405,16.666667163372,12,10.996000289917,1,45.0999945402145,78.6220016479492
2901106,14.2857149243355,NA,14.246000289917,0,49.6199995279312,53.2529983520508
2901809,25,13,16.9799995422363,1,35.819998383522,70.822998046875
2902252,25,NA,25.2600002288818,1,41.5699988603592,73.3150024414062
2902658,0,9,12.0240001678467,0,49.4199991226196,71.5749969482422
2904001,71.4285731315613,7,28.7779998779297,0,27.2300004959106,69.7770004272461
2904050,0,13,12.7150001525879,1,45.4900026321411,62.943000793457
2904308,37.5,3,11.1040000915527,1,25.5899995565414,59.3040008544922
2905008,25,13,3.59200000762939,0,40.7800018787384,62.6310005187988
2905503,28.571429848671,NA,3.24900007247925,0,58.899998664856,80.4420013427734
2905602,0,13,4.05000019073486,0,64.0399932861328,67.1920013427734
2906857,20.0000002980232,14,8.04399967193604,0,42.509999871254,61.8460006713867
2906873,0,NA,2.44600009918213,0,45.0399994850159,61.9280014038086
2907103,42.8571432828903,7,12.2200002670288,0,53.7999987602234,77.4380035400391
2907707,25,7,6.18499994277954,1,28.0600011348724,78.5950012207031
2908101,66.6666686534882,0,4.88199996948242,0,37.3799979686737,70.3610000610352
2908804,33.3333343267441,11,1.14999997615814,0,20.3299999237061,62.7540016174316
2909109,0,8,6.35099983215332,0,42.3499971628189,78.3919982910156
2909802,20.0000002980232,8,18.1089992523193,0,62.720000743866,45.7299995422363
2909901,40.0000005960464,2,3.27900004386902,0,52.3699998855591,64.3529968261719
2910750,80.0000011920929,12,29.298999786377,1,27.6699990034103,66.3349990844727
2911204,28.571429848671,7,4.39499998092651,0,30.4700016975403,58.7319984436035
2911303,0,9,13.5740003585815,0,30.91000020504,76.0390014648438
2911402,0,15,0.71399998664856,0,55.7600021362305,69.4049987792969
2911600,33.3333343267441,9,5.23000001907349,1,35.8300000429153,61.5410003662109
2911808,40.0000005960464,NA,20.7819995880127,1,NA,69.036003112793
2912202,20.0000002980232,7,9.73799991607666,1,53.7000000476837,56.6829986572266
2912400,77.7777791023254,12,24.8560009002686,0,36.5099996328354,64.8619995117188
2912608,50,8,16.0909996032715,0,34.3100011348724,74.8130035400391
2912806,25,7,23.8199996948242,0,31.139999628067,53.7869987487793
2912905,25,17,11.7469997406006,0,44.3299978971481,71.931999206543
2913002,0,10,51.8300018310547,1,42.8299993276596,69.1650009155273
2913309,33.3333343267441,16,4.34200000762939,0,38.5299980640411,59.5940017700195
2913457,0,13,2.61999988555908,0,47.2900032997131,74.4359970092773
2913903,0,9,10.2480001449585,0,43.6699986457825,59.3219985961914
2914109,0,11,38.7220001220703,1,50.1699984073639,66.2310028076172
2914653,55.5555582046509,7,41.5260009765625,0,30.7000011205673,65.1500015258789
2914703,42.8571432828903,13,0.300000011920929,0,79.310005903244,57.9959983825684
2914901,0,7,9.86600017547607,1,21.1199998855591,73.1949996948242
2916500,0,16,12.5139999389648,0,45.5200016498566,80.0240020751953
2917201,25,1,74.4339981079102,1,29.2400002479553,62.7019996643066
2917201,33.3333343267441,NA,9.89500045776367,0,30.2900016307831,62.7019996643066
2917300,0,14,7.45800018310547,0,34.0099990367889,68.8430023193359
2917334,20.0000002980232,9,30.4200000762939,1,35.359999537468,72.6669998168945
2922250,0,8,24.3770008087158,0,44.3099975585938,72.1470031738281
2922508,20.0000002980232,NA,8.88099956512451,0,50.7700026035309,59.9179992675781
2923506,0,9,19.3780002593994,0,31.9099992513657,62.2840003967285
2924702,71.4285731315613,8,24.9699993133545,0,22.4199995398521,68.6689987182617
2925402,25,9,3.65400004386902,0,59.2099964618683,75.6620025634766
2926657,0,NA,71.9359970092773,1,30.91000020504,71.484001159668
2927101,33.3333343267441,8,30.1959991455078,0,23.0699986219406,55.8470001220703
2927309,0,14,78.9039993286133,1,48.2500046491623,68.0640029907227
2927507,60.0000023841858,1,0.474000006914139,0,59.1600000858307,72.8970031738281
2928059,25,8,32.5419998168945,0,50.2699971199036,72.2770004272461
2928208,22.2222223877907,13,23.201000213623,0,30.8799982070923,68.6210021972656
2928505,40.0000005960464,NA,9.89400005340576,1,55.6299984455109,71.9029998779297
2928604,14.2857149243355,NA,3.69000005722046,0,35.5900019407272,53.9690017700195
2929255,40.0000005960464,12,38.7719993591309,0,18.4900000691414,71.8769989013672
2929909,0,11,34.7080001831055,0,37.830001115799,63.3429985046387
2930006,40.0000005960464,14,10.8559999465942,0,45.6900030374527,68.2160034179688
2930303,20.0000002980232,13,18.753999710083,1,45.5100029706955,73.745002746582
2930758,33.3333343267441,13,1.58299994468689,0,34.01999771595,80.8740005493164
2930907,0,13,1.79499995708466,0,43.4400022029877,73.2620010375977
2931053,40.0000005960464,6,23.5340003967285,0,49.5500028133392,73.1259994506836
2931509,80.0000011920929,7,23.5209999084473,1,25.6599992513657,72.8690032958984
2932002,100,8,82.9300003051758,0,37.7799987792969,72.1460037231445
2932804,0,9,7.6729998588562,0,52.1500051021576,71.7180023193359
2932903,0,16,4.3289999961853,0,46.1300015449524,56.439998626709
2933257,25,8,16.8449993133545,0,31.4199984073639,66.4420013427734
2933406,0,9,35.9599990844727,0,40.4599994421005,66.9260025024414
3101003,0,11,5.6560001373291,0,51.9199967384338,66.8509979248047
3101300,0,15,13.9700002670288,1,21.7199996113777,41.6300010681152
3102308,0,17,11.8900003433228,0,27.3799985647202,41.7070007324219
3103009,25,15,32.8979988098145,1,19.8800012469292,56.6790008544922
3103504,16.666667163372,13,15.5249996185303,0,49.210000038147,16.0450000762939
3103751,0,10,13.8380002975464,1,8.32000002264977,20.5970001220703
3103900,0,5,100,0,16.9100001454353,21.4050006866455
3104205,0,13,7.25600004196167,0,21.5499982237816,18.6490001678467
3104403,0,9,18.5599994659424,1,24.5700001716614,39.2509994506836
3105301,0,16,9.37199974060059,0,7.36999958753586,15.8870000839233
3108800,0,5,49.1020011901855,1,37.4599993228912,63.9389991760254
3109204,0,3,60.5219993591309,0,36.0199987888336,58.4210014343262
3109501,0,12,16.6919994354248,1,17.8800001740456,18.0319995880127
3109709,0,17,16.5200004577637,0,29.4699996709824,23.6420001983643
3110707,0,11,16.3579998016357,1,35.7600003480911,25.4400005340576
3111002,0,20,100,0,20.5799996852875,22.6459999084473
3111101,30.0000011920929,4,0.624000012874603,0,19.2200005054474,27.3120002746582
3111606,20.0000002980232,10,3.28999996185303,1,42.4399971961975,22.3209991455078
3111804,22.2222223877907,13,19.5650005340576,0,33.3099991083145,26.7649993896484
3112653,20.0000002980232,10,7.94000005722046,0,23.7800002098083,54.3940010070801
3112703,14.2857149243355,7,3.6489999294281,0,57.7000021934509,66.2890014648438
3113107,0,7,14.039999961853,0,11.9300000369549,62.140998840332
3114204,0,17,24.3449993133545,0,22.7300003170967,23.2609996795654
3114501,0,5,1.45700001716614,0,26.4500021934509,32.4220008850098
3114808,0,NA,13.7799997329712,0,29.5200020074844,42.8400001525879
3114907,0,18,4.48000001907349,0,18.979999423027,43.6790008544922
3115474,37.5,12,18.0400009155273,0,34.6300005912781,73.3130035400391
3115508,0,19,2.84999990463257,0,27.7800023555756,25
3116159,37.5,10,34.2350006103516,0,25.9499996900558,70.754997253418
3117009,14.2857149243355,NA,24.1840000152588,0,40.7400012016296,77.6640014648438
3118403,0,9,10.0520000457764,0,28.5800009965897,41.6259994506836
3119500,0,12,20.6639995574951,0,33.789998292923,67.0039978027344
3120508,40.0000005960464,11,9.96399974822998,1,33.9600026607513,40.076000213623
3120706,33.3333343267441,14,22.0160007476807,0,14.5699992775917,23.1490001678467
3120805,0,7,2.81399989128113,0,39.6100014448166,34.0810012817383
3121209,0,14,0.629999995231628,0,11.6999998688698,23.2099990844727
3121506,33.3333343267441,12,4.27400016784668,1,40.599998831749,62.0309982299805
3123809,0,14,17.2169990539551,0,41.5600031614304,58.226001739502
3123858,0,12,23.6560001373291,0,28.999999165535,46.3030014038086
3124104,0,13,6.35799980163574,0,23.3800008893013,39.0050010681152
3124203,14.2857149243355,13,4.74399995803833,0,41.2699997425079,27.7269992828369
3124708,0,16,42.3800010681152,1,11.9799993932247,26.2660007476807
3125408,25,15,24.2600002288818,0,37.2999995946884,70.1439971923828
3125606,40.0000005960464,13,18.4409999847412,0,43.4399992227554,70.3050003051758
3125705,0,13,0.340000003576279,1,30.3800016641617,46.1119995117188
3126604,40.0000005960464,15,1.39999997615814,0,33.840000629425,69.9830017089844
3126901,33.3333343267441,15,18.3799991607666,0,36.2400025129318,49.851001739502
3127404,0,15,31.3799991607666,1,15.6899988651276,28.2520008087158
3128253,0,NA,22.4389991760254,1,37.8200024366379,59.2970008850098
3128253,0,NA,22.4389991760254,1,37.8200024366379,59.2970008850098
3128303,25,NA,3.58100008964539,0,15.5900001525879,19.4150009155273
3128402,0,14,18.5540008544922,0,26.2800008058548,36.1629981994629
3128501,0,NA,33.5559997558594,0,24.6700018644333,29.9449996948242
3128808,0,12,3.9449999332428,0,35.4999989271164,33.4329986572266
3129202,0,14,30.2630004882812,0,20.0499996542931,33.6269989013672
3129301,33.3333343267441,12,18.9139995574951,0,53.3699989318848,50.443000793457
3130705,20.0000002980232,NA,2.78500008583069,0,16.6999995708466,27.7469997406006
3131158,25,11,31.1439990997314,0,41.2700027227402,48.1430015563965
3131406,40.0000005960464,11,6.32200002670288,0,9.20000076293945,27.0809993743896
3131901,0,9,19.4400005340576,0,28.2299995422363,18.7350006103516
3132305,60.0000023841858,8,18.7000007629395,0,48.8800019025803,70.5419998168945
3133006,16.666667163372,8,4.03000020980835,0,50.519996881485,26.4379997253418
3133758,0,11,7.16800022125244,0,17.7699998021126,16.3570003509521
3133808,0,13,13.4659996032715,0,54.4900000095367,13.4910001754761
3134301,0,15,8.01399993896484,1,43.3799982070923,32.8349990844727
3135050,50,12,14.6239995956421,0,53.7500023841858,62.0410003662109
3135100,12.5,14,10.1639995574951,0,53.2999992370605,50.234001159668
3135357,25,8,2.78800010681152,0,36.4699989557266,76.318000793457
3135704,0,7,49.8279991149902,1,32.7299982309341,52.193000793457
3136504,16.666667163372,13,13.1560001373291,1,NA,68.1520004272461
3137304,0,13,50.6559982299805,1,26.7299979925156,65.4919967651367
3137502,14.2857149243355,12,3.74799990653992,0,34.2500001192093,22.2859992980957
3138005,20.0000002980232,13,11.6000003814697,0,34.170001745224,32.4249992370605
3138658,28.571429848671,11,8.13199996948242,0,32.2999984025955,69.2509994506836
3138682,0,7,6.71999979019165,1,31.479999423027,70.9599990844727
3139003,11.1111111938953,16,22.3080005645752,0,19.2600011825562,16.6529998779297
3140530,25,5,11.2340002059937,0,29.4200003147125,30.6529998779297
3141405,33.3333343267441,NA,14.9300003051758,0,39.8800015449524,70.3499984741211
3141702,0,12,22.1180000305176,0,55.5000007152557,50.8499984741211
3142007,40.0000005960464,13,0.51800000667572,1,62.4800026416779,67.931999206543
3143104,50,11,39.2960014343262,0,47.0200002193451,16.8910007476807
3144102,16.666667163372,11,11.9280004501343,0,28.1300008296967,13.5570001602173
3144656,20.0000002980232,9,3.87599992752075,0,49.4200021028519,64.6849975585938
3144805,16.666667163372,14,26.1860008239746,0,11.2499997019768,14.6389999389648
3145356,0,8,21.0879993438721,0,32.490000128746,68.5960006713867
3145604,0,16,5.48799991607666,0,31.9799989461899,25.2590007781982
3146750,0,16,7.17000007629395,1,48.3299970626831,73.6159973144531
3147402,0,5,30.6879997253418,0,20.8100005984306,28.9990005493164
3148756,0,9,15.4040002822876,0,25.4700005054474,51.0839996337891
3149606,20.0000002980232,9,13.8079996109009,0,32.8400015830994,33.9860000610352
3150208,0,16,11.0600004196167,0,18.809999525547,55.0690002441406
3150406,0,8,27.2719993591309,0,35.2699995040894,46.25
3150802,25,4,1.48000001907349,0,43.479996919632,67.2809982299805
3151107,0,13,19.9969997406006,0,32.260000705719,26.5149993896484
3151305,0,13,1.15900003910065,0,24.0699991583824,34.8720016479492
3151305,0,13,1.15900003910065,0,24.0699991583824,34.8720016479492
3152006,0,9,63.2840003967285,0,41.4000004529953,34.3380012512207
3152501,0,15,2.46499991416931,0,31.9000005722046,13.6009998321533
3152709,0,13,1.31700003147125,0,34.2799991369247,38.3959999084473
3153004,25,2,4.90799999237061,0,20.5699980258942,23.3959999084473
3153905,25,15,7.02199983596802,0,19.25999969244,22.7779998779297
3154101,12.5,6,7.47800016403198,1,46.7599958181381,37.4980010986328
3155207,0,NA,3.73000001907349,0,29.0300011634827,61.5519981384277
3155900,0,NA,0.658999979496002,0,41.4600014686584,34.4329986572266
3157005,16.666667163372,15,9.57800006866455,0,68.0000007152557,54.443000793457
3157252,0,2,35.2299995422363,0,36.039999127388,41.6949996948242
3157500,0,NA,21.1200008392334,0,27.140000462532,66.3219985961914
3157658,0,7,35.0900001525879,1,38.0199998617172,72.8089981079102
3159209,16.666667163372,11,17.253999710083,1,18.8199996948242,22.5319995880127
3159704,16.666667163372,14,6.2979998588562,1,15.0700002908707,21.3999996185303
3160405,0,10,2.12199997901917,0,39.3799990415573,10.2229995727539
3160454,12.5,8,4.52400016784668,0,38.4200006723404,74.5879974365234
3161700,0,18,54.060001373291,1,13.4900003671646,39.9230003356934
3162252,0,13,2.15000009536743,0,57.1600019931793,66.1880035400391
3162922,14.2857149243355,7,12.2580003738403,1,42.1400010585785,40.0810012817383
3163300,20.0000002980232,14,7.77600002288818,0,29.0100008249283,63.1559982299805
3163508,20.0000002980232,13,4.31400012969971,0,37.5600010156631,55.617000579834
3163706,42.8571432828903,13,20.6429996490479,1,29.109999537468,16.7880001068115
3164902,0,17,19.25,1,17.1800002455711,33.1360015869141
3165206,0,14,21.0310001373291,1,19.149999320507,32.0999984741211
3165404,0,8,26.4500007629395,0,13.0199983716011,29.9669990539551
3165602,60.0000023841858,14,6.69000005722046,0,18.6699986457825,39.8860015869141
3166907,0,12,17.7800006866455,0,18.0899992585182,24.7350006103516
3167202,18.1818187236786,12,19.7290000915527,0,58.5099995136261,23.4190006256104
3168903,0,11,7.96000003814697,0,34.9999994039536,23.7469997406006
3169307,33.3333343267441,13,5.47100019454956,0,22.9499995708466,22.3819999694824
3170503,16.666667163372,13,6.77199983596802,0,39.1500025987625,45.2890014648438
3170578,28.571429848671,11,2.09200000762939,0,30.6999981403351,49.9129981994629
3171204,0,10,3.19400000572205,1,26.309996843338,30.1270008087158
3171600,14.2857149243355,13,51.6199989318848,0,45.9800004959106,62.4029998779297
3172103,0,16,21.8299999237061,0,12.6099988818169,37.5029983520508
3200201,0,14,70.1900024414062,0,55.759996175766,33.4550018310547
3200904,12.5,13,13.6230001449585,0,41.0799980163574,39.8569984436035
3201506,16.666667163372,13,0.689000010490417,0,73.420000076294,23.0750007629395
3201605,14.2857149243355,15,1.28699994087219,0,35.9600007534027,50.3320007324219
3201704,0,NA,18.8299999237061,0,25.0699996948242,33.8089981079102
3202108,40.0000005960464,16,8.06599998474121,0,44.5700019598007,56.3549995422363
3202553,0,17,11.2159996032715,1,32.6599985361099,41.8170013427734
3203130,0,15,13.5799999237061,1,39.1499996185303,23.8479995727539
3203403,50,NA,18.7999992370605,0,53.5299956798553,43.9690017700195
3204005,0,13,6.3899998664856,0,49.5599985122681,52.1529998779297
3204054,28.571429848671,15,31.2320003509521,0,51.3499975204468,47.4059982299805
3204351,16.666667163372,13,7.69299983978271,0,35.2299958467484,32.8569984436035
3204401,0,14,14.6099996566772,0,43.3200001716614,34.6769981384277
3204906,12.5,14,9.21100044250488,1,26.4099985361099,37.265998840332
3205069,16.666667163372,14,17.0300006866455,1,33.1499993801117,23.1089992523193
3300159,0,12,9.90200042724609,0,17.3200011253357,26.7660007476807
3300225,16.666667163372,0,1.79299998283386,0,17.4500003457069,23.9909992218018
3300258,0,1,12.125,0,51.639997959137,16.9029998779297
3300308,80.0000011920929,4,17.3099994659424,0,26.7100006341934,21.4270000457764
3300308,22.2222223877907,1,9.20499992370605,0,19.0499991178513,21.4270000457764
3300456,40.0000005960464,11,23.3279991149902,0,63.9299988746643,29.9209995269775
3300506,0,13,19.5170001983643,0,28.6399990320206,24.7409992218018
3300951,20.0000002980232,10,21.1840000152588,0,21.900001168251,26.8770008087158
3301157,0,17,16.7399997711182,0,22.8499993681908,40.2729988098145
3301207,40.0000005960464,2,20.7520008087158,0,48.4800040721893,28.3419990539551
3301306,25,12,4.43400001525879,1,18.5599997639656,16.0559997558594
3301801,0,7,25.4689998626709,1,48.6900001764297,23.798999786377
3302056,16.666667163372,10,7.18699979782104,1,21.3699996471405,29.8560009002686
3302254,50,14,7.06400012969971,0,7.80000016093254,18.5590000152588
3302601,16.666667163372,15,16.007999420166,0,36.8499994277954,19.5209999084473
3302809,33.3333343267441,NA,8.83699989318848,0,53.3900022506714,18.0419998168945
3302908,0,15,3.80999994277954,1,52.8400003910065,22.9009990692139
3303005,0,13,30.1240005493164,1,28.8199990987778,34.5019989013672
3303401,14.2857149243355,14,20.6949996948242,0,55.9200048446655,12.8780002593994
3303609,8.33333358168602,12,28.8419990539551,1,85.0000023841858,20.1529998779297
3303708,66.6666686534882,15,7.21799993515015,0,45.0800031423569,25.5930004119873
3303856,66.6666686534882,13,33.6339988708496,1,36.719998717308,34.0890007019043
3304003,0,14,35.5019989013672,0,20.3999996185303,26.9409999847412
3304151,0,13,25.7950000762939,1,7.62000009417534,35.492000579834
3304409,0,NA,17.1060009002686,0,20.1700001955032,28.4160003662109
3304524,40.0000005960464,7,50.5890007019043,1,8.42999964952469,18.1900005340576
3304607,37.5,11,47.7840003967285,1,16.1700010299683,31.3040008544922
3305109,25,5,28.2430000305176,1,67.5999999046326,20.8059997558594
3305406,25,19,92.8499984741211,0,24.6499985456467,30.6159992218018
3305802,20.0000002980232,17,16.1770000457764,0,54.7300040721893,16.556999206543
3306008,10.0000001490116,13,7.19000005722046,0,40.0599986314774,24.1650009155273
3306206,0,9,27.3759994506836,0,65.8399999141693,26.3519992828369
3306305,5.55555559694767,14,5.98199987411499,0,44.4799989461899,15.9200000762939
3500105,20.0000002980232,NA,0.368000000715256,1,49.8599976301193,12.4479999542236
3500204,0,7,5.54899978637695,0,22.0499992370605,14.8079996109009
3501152,0,11,64.8450012207031,0,6.15999959409237,15.5749998092651
3501301,0,15,15.7150001525879,0,33.6199998855591,21.181999206543
3502705,0,7,24,0,26.1099994182587,47.726001739502
3502903,28.571429848671,13,15.6389999389648,0,16.6900008916855,13.9079999923706
3503000,0,16,28.2700004577637,0,18.0600002408028,18.9500007629395
3503901,0,13,1.55499994754791,0,22.749999165535,19.0790004730225
3504800,0,14,22.2900009155273,0,13.7999996542931,12.1780004501343
3505104,50,3,1.48199999332428,0,13.2599994540215,25.1450004577637
3506904,25,5,3.26600003242493,1,12.5200003385544,22.6760005950928
3507506,40.0000005960464,13,36.9830017089844,0,20.7499995827675,13.2489995956421
3508702,0,14,8.6899995803833,1,17.1400010585785,28.9540004730225
3509205,0,14,40.2280006408691,0,29.5700013637543,20.1669998168945
3509908,20.0000002980232,15,59.8279991149902,0,21.9500005245209,33.2980003356934
3511409,37.5,18,89.8399963378906,0,22.3099991679192,17.6709995269775
3512605,50,14,25.8579998016357,0,27.1200001239777,40.4869995117188
3513306,0,NA,16.6499996185303,0,15.0000005960464,22.6630001068115
3513900,25,13,17.2999992370605,0,17.4999997019768,19.4370002746582
3514403,14.2857149243355,8,59.423999786377,0,59.2000007629395,14.456000328064
3515186,20.0000002980232,10,1.60599994659424,1,40.2999997138977,8.8769998550415
3515657,14.2857149243355,12,6.90999984741211,0,20.7099989056587,25.75
3515806,33.3333343267441,11,2.76999998092651,1,17.5700008869171,29.8369998931885
3516101,25,NA,8.33800029754639,0,14.9700000882149,28.3990001678467
3516606,0,NA,15.6350002288818,1,31.3199996948242,26.6469993591309
3518859,33.3333343267441,1,33.5009994506836,0,9.43000018596649,23.4689998626709
3519253,0,2,93.9779968261719,0,38.9699995517731,28.378999710083
3521309,0,12,3.66000008583069,1,19.1699996590614,17.2840003967285
3522406,44.4444447755814,14,3.05699992179871,0,56.139999628067,33.6110000610352
3522505,33.3333343267441,15,5.2649998664856,0,24.2899999022484,27.1879997253418
3522604,40.0000005960464,13,15.1129999160767,1,39.860001206398,11.0500001907349
3522901,50,16,7.66400003433228,0,33.500000834465,11.9809999465942
3523206,0,16,6.0939998626709,1,48.0599999427795,39.5009994506836
3523305,20.0000002980232,NA,35.5460014343262,0,31.6700011491776,33.0999984741211
3523602,0,14,3.06399989128113,0,17.909999191761,16.628999710083
3524105,20.0000002980232,15,3.53500008583069,0,54.5000016689301,15.8990001678467
3525102,25,2,2.28200006484985,0,17.1700000762939,12.1619997024536
3528809,0,9,9.90499973297119,0,4.9600001424551,16.9389991760254
